緯度,経度,施設名,ふりがな,住所,,区,電話番号　,施設情報,施設種別,0歳児,1歳児,2歳児,3歳児,4歳児,5歳児,月,指定園,新制度未移行園,ソート,月
34.696166,135.473206,海老江ひばり保育園,えびえひばりほいくえん,福島区海老江５－３－２２,3,福島区,06-4256-5775,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/h3-15-ebiehibari.pdf,保育所,0,0,0,0,0,0,1,,,33320,2
34.695716,135.468137,認定こども園 海西ひばりこども園,かいせいひばりほいくえん,福島区海老江8-13-21,3,福島区,06-6455-6005,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/k3-1-kaiseihibari.pdf,認定こども園,0,0,0,0,0,0,1,1,,32301,2
34.698982,135.473823,認定こども園 海西ひばりこども園 ベビーセンター(分園）,かいせひばりほいくえんべびーせんたー,福島区海老江３－３－１８,3,福島区,06-6458-5358,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/k3-1-kaiseihibari.pdf,認定こども園,－,－,－,－,－,－,1,,,32302,2
34.692933,135.471135,小規模保育園　育　大開園,しょうきぼほいくえん　はぐくみ　おおびらきえん,福島区大開１－１０－５,3,福島区,06-6468-8020,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-1-hagukumiobiraki.pdf,地域型,0,0,0,,,,1,,,34301,2
34.693967,135.483667,小規模保育園　育　福島本園,しょうきぼほいくえん　はぐくみ　ふくしまほんえん,福島区福島４－５－４９,3,福島区,080-5765-0464,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-2-hagukumifukushima.pdf,地域型,0,0,0,,,,1,,,34302,2
34.696911,135.480123,ＫＩＤＳＲＯＯＭ　Baby-beeふくしま園,きっずるーむ　べいびーびーふくしまえん,福島区鷺洲３－１　鷺洲第２団地１棟１０２号,3,福島区,06-6458-0328,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-3-babybeefukushima.pdf,地域型,0,0,0,,,,1,,,34303,2
34.690714,135.478925,ほっこりひばり保育園,ほっこりひばりほいくえん,福島区玉川２－６－１５　フローレス玉川１Ｆ,3,福島区,06-6441-8899,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-4-hokkorihibari.pdf,地域型,0,0,0,,,,1,,,34304,2
34.688981,135.482878,あい・あい保育園　中之島園,あい・あいほいくえん　なかのしまえん,福島区玉川１－２－３　徳仏ビル２Ｆ,3,福島区,06-6136-7376,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-5-aiainakanoshima.pdf,地域型,0,0,1,,,,1,,,34305,2
34.690374,135.474443,げんき保育園　吉野園,げんきほいくえん　よしのえん,福島区吉野３－１４－２１　ツルハラハイツ１Ｆ,3,福島区,06-6147-8253,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-6-genkiyoshino.pdf,地域型,0,0,0,,,,1,,,34306,2
34.688961,135.474432,キッズステーションあすなろっこ,きっずすてーしょんあすなろっこ,福島区吉野３－６－２３,3,福島区,06-6464-3744,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-7-kidsstationasunarokko.pdf,地域型,0,0,0,,,,1,,,34307,2
34.694948,135.470132,くじら保育園　海老江園,くじらほいくえんえびええん,福島区海老江７－１４－１,3,福島区,06-6255-7089,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-8-kujiraebie.pdf,地域型,0,0,0,,,,1,,,34308,2
34.687621,135.478081,アップル保育園　野田,あっぷるほいくえん　のだ,福島区野田３－１－２０ ロベリア玉川１階,3,福島区,06-6466-1170,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-9-applenoda.pdf,地域型,0,0,0,,,,1,,,34309,2
34.696059,135.481981,まんまる保育園,まんまるほいくえん,福島区鷺洲１－５－１７,3,福島区,06-6442-1002,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-10-manmaru.pdf,地域型,0,0,1,,,,1,,,34310,2
34.692357,135.472232,のだふじひばり保育園,のだふじひばりほいくえん,福島区大開１－８－１(庁舎内１Ｆ）,3,福島区,06-4303-3552,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12674/t3-11-nodafujihibari.pdf,地域型,0,0,0,,,,1,,,34311,2
34.691089,135.457853,大阪市立高見町保育所,おおさかしりつたかみちょうほいくしょ,此花区高見3-1-4,4,此花区,06-6461-5610,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/04-takamityo.pdf,保育所,0,0,0,0,8,6,1,,,43101,2
34.682964,135.443552,大阪市立酉島保育所,おおさかしりつとりしまほいくしょ,此花区酉島1-18-19-101,4,此花区,06-6468-8105,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/04-torisima.pdf,保育所,,0,0,0,9,7,1,,,43102,2
34.682964,135.468732,大阪市立西九条保育所,おおさかしりつにしくじょうほいくしょ,此花区西九条1-7-14,4,此花区,06-6461-5329,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/04-nishikujyou.pdf,保育所,0,0,0,0,0,0,1,,,43201,2
34.678076,135.439764,島屋保育所,しまやほいくしょ,此花区島屋2-5-14,4,此花区,06-6461-1098,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-1-shimaya.pdf,保育所,0,0,0,0,0,0,1,,,43301,2
34.687957,135.447596,勢至学園保育所,せいしがくえんほいくしょ,此花区伝法5-7-4,4,此花区,06-6465-7227,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-2-seishigakuen.pdf,保育所,0,0,0,0,0,0,1,,,43302,2
34.680489,135.467423,勢至学園西九条園,せいしがくえんにしくじょうえん,此花区西九条1-36-5,4,此花区,06-6147-8563,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-13-seishinishikujyo.pdf,保育所,0,0,0,0,0,0,1,,,43310,2
34.680659,135.451298,天使保育園（天使ベビーセンター・天使虹の園を含む）,てんしほいくえん,此花区春日出中1-15-13,4,此花区,06-6461-3713,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-4-tenshi.pdf,保育所,0,0,0,0,0,0,1,,,43303,2
34.684031,135.451802,天使虹の園,てんしにじのその,此花区春日出北1-18-13,4,此花区,06-6463-9784,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-5-tenshinijinosono.pdf,保育所,-,-,-,-,-,-,1,,,43304,2
34.685015,135.445145,秀野保育園,ひでのほいくえん,此花区酉島1-5-1-100,4,此花区,06-6464-1045,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-6-hideno.pdf,保育所,0,0,0,0,0,0,1,,,43305,2
34.681116,135.438842,北港学園保育所,ほっこうがくえんほいくしょ,此花区酉島3-26-11,4,此花区,06-6461-7849,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-7-hokkougakuen.pdf,保育所,0,1,0,1,7,11,1,,,43306,2
34.687534,135.455171,無憂園（無憂園第二保育所を含む）,むゆうえん,此花区伝法2-10-26,4,此花区,06-6461-2063,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-8-muyuen.pdf,保育所,0,0,0,1,1,1,1,,,43307,2
34.685072,135.448385,れんげ保育園,れんげほいくえん,此花区伝法6-5-43,4,此花区,06-6464-2839,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-11-renge.pdf,保育所,0,0,0,0,0,0,1,,,43308,2
34.677161,135.442999,しおん大谷保育園　,しおんおおたにほいくえん,此花区島屋3-6－32,4,此花区,06-6461-2805,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-14-shionotani.pdf,保育所,0,0,2,1,0,0,1,,,43311,2
34.668789,135.438568,しんが保育園,しんがほいくえん,此花区島屋6-2-90　D棟303号,4,此花区,06-6463-3221,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-12-shinga.pdf,保育所,0,0,0,0,0,0,1,,,43309,2
34.681238,135.457436,四貫島保育園,しかんじまほいくえん,此花区梅香3-7-2 ,4,此花区,06-6468-0006,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/h4-15-shikanjima.pdf,保育所,,0,0,0,0,0,1,,,43312,2
34.684146,135.462056,ぬくもりのおうち保育　梅香園,ぬくもりのおうちほいく　ばいかえん,此花区梅香１－２６－１１　大森ビル１階,4,此花区,06-6462-8841,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/t4-1-nukumoribaika.pdf,地域型,0,0,0,,,,1,,,44301,2
34.680458,135.454809,ぬくもりのおうち保育　春日出中園,ぬくもりのおうちほいく　かすがでなかえん,此花区春日出中１－１－１４,4,此花区,06-4804-4188,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/t4-2-nukumorikasugadenaka.pdf,地域型,0,0,1,,,,1,,,44302,2
34.682245,135.453089,キングダム・キッズ春日出,きんぐだむ・きっず　かすがで,此花区春日出中1-28-16 ステージ21　1F,4,此花区,06-6463-1901,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/t4-3-kingdomkidskasugade.pdf,地域型,0,0,2,,,,1,,,44303,2
34.676934,135.44316,しおん大谷保育園 めばえ,しおんおおたにほいくえん　めばえ,此花区島屋3-7-26,4,此花区,06-6466-2805,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/t4-4-shionotanimebae.pdf,地域型,0,0,0,,,,1,,,44304,2
34.683952,135.465615,西九条おはな保育園,にしくじょうおはなほいくえん,此花区西九条３－８－２３,4,此花区,06-6147-8063,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12676/t4-5-nishikujyoohana.pdf,地域型,0,0,0,,,,1,,,44305,2
34.680602,135.516296,大阪市立南大江保育所,おおさかしりつみなみおおえほいくしょ,中央区農人橋1-1-2,5,中央区,06-6942-0590,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/05-minamiooe.pdf,保育所,0,0,0,0,0,0,1,,,53101,2
34.671339,135.515537,あゆみ保育園,あゆみほいくえん,中央区中寺1-1-49,5,中央区,06-6766-5388,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-1-ayumi.pdf,保育所,0,0,0,0,0,0,1,,,53301,2
34.69018,135.518251,大手前保育園,おおてまえほいくえん,中央区大手前1-7-31 OMMビル1階G室,5,中央区,06-6948-7970,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-2-ootemae.pdf,保育所,0,0,0,,,,1,,,53305,2
34.689311,135.514381,蓮美幼児学園てんまばしナーサリー,れんびようじがくえんてんまばしなーさりー,中央区石町２－１－７　天満橋グリーンコーポラス１０６,5,中央区,06-6946-1154,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12681/h9-4-renbitanimachi.pdf,保育所,0,0,0,,,,1,,,53319,2
34.675716,135.511481,蓮美幼児学園まつやまちナーサリー,れんびようじがくえんまつやまちなーさりー,中央区松屋町8-13,5,中央区,06-6762-4152,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-5-renbimatyamachi.pdf,保育所,0,0,0,,,,1,,,53308,2
34.684314,135.513386,ゆめ中央保育園,ゆめちゅうおうほいくえん,中央区徳井町2-1-12,5,中央区,06-6949-5255,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-4-yumetyuou.pdf,保育所,0,0,0,0,0,0,1,,,53307,2
34.679386,135.505698,マザーシップ船場保育園,まざーしっぷせんばほいくえん,中央区南久宝寺町2-1-9　船場メディカルビル2F,5,中央区,06-4964-0717,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-3-mothershipsenba.pdf,保育所,0,0,0,1,0,0,1,,,53306,2
34.666226,135.509663,つばな保育園,つばなほいくえん,中央区高津3-2-9,5,中央区,06-6636-0287,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-6-tubana.pdf,保育所,0,0,0,1,0,0,1,,,53309,2
34.680304,135.528481,蓮美幼児学園もりのみやナーサリー,れんびようじがくえんもりのみやなーさりー,中央区森ノ宮中央2-8-7,5,中央区,06-6949-4152,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-7-renbimorinomiya.pdf,保育所,0,0,0,0,0,0,1,,,53310,2
34.67672,135.529937,蓮美幼児学園たまつくりナーサリー,れんびようじがくえんたまつくりなーさりー,中央区玉造2-8-15,5,中央区,06-6764-4152,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-7-renbimorinomiya.pdf,保育所,0,0,0,,,,1,,,53311,2
34.676658,135.523369,慶生会上町みどり保育園,けいせいかいうえまちみどりほいくえん,中央区上町1-20-6,5,中央区,06-6765-8844,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-8-uemachimidori.pdf,保育所,0,0,0,0,0,0,1,,,53312,2
34.679055,135.503848,御堂筋本町ちどり保育園,みどうすじほんまちちどりほいくえん,中央区南久宝寺町2-6-7,5,中央区,06-6282-3888,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-9-midousujichidori.pdf,保育所,0,0,0,2,7,1,1,,,53313,2
34.68318,135.516215,ブライト保育園大阪谷町,ぶらいとほいくえんおおさかたにまち,中央区内本町1丁目2-8　ＴＳＫビル3階,5,中央区,06-6943-0190,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-10-buraitotanimachi.pdf,保育所,0,0,0,0,0,0,1,,,53314,2
34.673307,135.509743,あい・あい保育園長堀橋園,あいあいほいくえんながほりばしえん,中央区島之内1‐4‐32　ホワイティ島之内３階,5,中央区,06-6210-2638,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-12-aiaianagahori.pdf,保育所,0,0,0,0,1,2,1,,,53315,2
34.677895,135.520174,あゆみ東保育園,あゆみひがしほいくえん,中央区龍造寺町1-7,5,中央区,06-6766-6772,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-11-ayumihigashi.pdf,保育所,0,0,0,0,4,0,1,,,53316,2
34.679975,135.509295,船場ちとせ保育園,せんばちとせほいくえん,中央区北久宝寺町1-5-5,5,中央区,06-6262-8030,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-13-senbachitose.pdf,保育所,0,0,0,0,3,0,1,,,53317,2
34.679206,135.515828,ぴっころきっず谷町園,ひっころきっずたにまちえん,中央区内久宝寺町3-1-9　ヒガシトゥエンティワンビル２階,5,中央区,06-4794-0066,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-14-pikkorotanimati.pdf,保育所,0,0,0,0,0,0,1,,,53318,2
34.67699,135.531615,うれしい保育園玉造,かしょううれしいほいくえんたまつくり,中央区玉造1－19－9,5,中央区,06-6762-0321,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-15-ureshiitamatukuri.pdf,保育所,0,0,0,0,0,0,1,,,53321,2
34.680003,135.532768,なにわのもり保育園,なにわのもりほいくえん,中央区森ノ宮中央1-11-3,5,中央区,06-6360-4343,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/h5-16-naniwanomori.pdf,保育所,0,0,0,0,0,0,1,,,53322,2
34.682082,135.511583,保育園　スキップ,ほいくえん　すきっぷ,中央区本町橋8-9　プラネット本町橋201,5,中央区,06-6755-4150,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-1-skip.pdf,地域型,0,0,0,,,,1,,,54301,2
34.678879,135.508016,おひさまルーム本町園,おひさまるーむほんまちえん,中央区南久宝寺町1-7-10-101,5,中央区,06-6263-3207,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-2-ohisamahonmachi.pdf,地域型,0,1,0,,,,1,,,54302,2
34.689435,135.514496,保育ルーム　てんとうむし,ほいくるーむ　てんとうむし,中央区石町2-1-7　天満橋グリーンコーポラス203,5,中央区,06-6941-7577,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-3-hoikuroomtentoumushi.pdf,地域型,0,0,0,,,,1,,,54303,2
34.685112,135.515022,アートチャイルドケアパンプキンガーデン天満橋,あーとちゃいるどけあ　ぱんぷきんがーでん,中央区北新町4-7　藤和シティコープ大手前Ⅲ１階,5,中央区,06-4792-0123,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-4-artchildcaretenmabashi.pdf,地域型,0,0,0,,,,1,,,54304,2
34.679554,135.51367,蓮美幼児学園いずみプリメール,れんびようじがくえんいずみぷりめーる,中央区和泉町2-2‐13　きーとすはうす１階,5,中央区,06-6943-4152,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-5-renbiizumi.pdf,地域型,0,2,2,,,,1,,,54305,2
34.686771,135.512608,てんとうむし園,てんとうむしえん,中央区内淡路町2-4-7　JS北浜ビル1階,5,中央区,06-6948-6839,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-6-tentoumushien.pdf,地域型,0,0,0,,,,1,,,54306,2
34.6859,135.514609,エンジェルキッズ大手通園,えんじぇるきっずおおてどうりえん,中央区大手通1-3-5　KT大手通ビル1階,5,中央区,06-6948-8434,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-8-angelkidsotedori.pdf,地域型,1,1,0,,,,1,,,54307,2
34.680288,135.515692,ピュアリー谷町四丁目保育園,ぴゅありーたにまちよんちょうめほいくえん,中央区農人橋1－2－1　三起ビル1階,5,中央区,06-6941-4455,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-7-purelytanimachi4tyoume.pdf,地域型,0,1,0,,,,1,,,54308,2
34.676298,135.529388,Pingu's English玉造 小規模保育園,ぴんぐーずいんぐりっしゅたまつくりしょうきぼほいくえん,中央区玉造2-10‐12　セレッソ玉造１階,5,中央区,06-6777-9964,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-9-pingutamatukuri.pdf,地域型,0,0,1,,,,1,,,54309,2
34.682365,135.503365,Pingu's English南本町 小規模保育園,ぴんぐーずいんぐりっしゅみなみもとまちしょうきぼほいくえん,中央区南本町3－2－4  大泉ビル2階,5,中央区,06-6563-7922,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-10-pinguminamihonmachi.pdf,地域型,0,1,2,,,,1,,,54310,2
34.681225,135.509687,ぴっころきっず中央区役所園,ぴっころきっずちゅうおうくやくしょえん,中央区久太郎町1－2－27  中央区役所1階,5,中央区,06-4963-3622,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-11-pikkorotyuoukuyakusyo.pdf,地域型,0,0,0,,,,1,,,54311,2
34.679161,135.510511,堺筋本町サンフレンズ保育園,かしょうさかいすじほんまちさんふれんずほいくえん,中央区南久宝寺町1－3－10,5,中央区,06-4708-3396,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12677/t5-12-sakaisujihonmatisunfriends.pdf,地域型,0,1,0,,,,1,,,54312,2
